timestamp,scan_id,symbol,side,entry,sl,target,rr,score,status,alerted
2026-05-04 14:41:30,20260504_201122,TRENT.NS,SHORT,4093.3,4101.4,4077.1,2.0,2.21,OPEN,NO
2026-05-04 14:41:30,20260504_201122,BHARTIARTL.NS,SHORT,1841.3,1843.3,1837.3,2.0,2.19,OPEN,NO
2026-05-04 14:41:30,20260504_201122,HEROMOTOCO.NS,SHORT,5076.0,5085.0,5058.0,2.0,2.07,OPEN,NO
2026-05-04 14:41:30,20260504_201122,BAJAJ-AUTO.NS,LONG,10144.5,10120.0,10193.5,2.0,2.02,OPEN,NO
2026-05-04 14:41:30,20260504_201122,BAJAJHLDNG.NS,LONG,10443.0,10412.0,10505.0,2.0,1.89,OPEN,NO
2026-05-04 14:47:15,20260504_201556,RELIANCE.NS,LONG,1447.8,1446.7,1450.0,2.0,3.29,OPEN,YES
2026-05-04 14:47:15,20260504_201556,ONGC.NS,SHORT,294.0,294.5,293.0,2.0,3.23,OPEN,YES
2026-05-04 14:47:15,20260504_201556,PFC.NS,SHORT,452.25,453.15,450.45,2.0,3.17,OPEN,YES
2026-05-04 14:47:15,20260504_201556,MARICO.NS,LONG,783.5,782.7,785.1,2.0,3.12,OPEN,NO
2026-05-04 14:47:15,20260504_201556,APOLLOHOSP.NS,LONG,7753.5,7749.5,7761.5,2.0,3.1,OPEN,NO
2026-05-04 14:47:15,20260504_201556,HAVELLS.NS,LONG,1260.0,1255.0,1270.0,2.0,3.1,OPEN,NO
2026-05-04 14:47:15,20260504_201556,DABUR.NS,SHORT,448.05,448.2,447.75,2.0,3.08,OPEN,NO
2026-05-04 14:47:15,20260504_201556,BAJFINANCE.NS,LONG,957.6,956.6,959.6,2.0,3.04,OPEN,NO
2026-05-04 14:47:15,20260504_201556,HAL.NS,LONG,4576.5,4564.8,4599.9,2.0,3.04,OPEN,NO
2026-05-04 14:47:15,20260504_201556,RECLTD.NS,SHORT,357.5,357.8,356.9,2.0,3.04,OPEN,NO
2026-05-04 14:47:15,20260504_201556,JINDALSTEL.NS,LONG,1264.4,1261.0,1271.2,2.0,3.0,OPEN,NO
2026-05-04 14:47:15,20260504_201556,SHRIRAMFIN.NS,LONG,958.35,956.0,963.05,2.0,2.98,OPEN,NO
2026-05-04 14:47:15,20260504_201556,ULTRACEMCO.NS,SHORT,11677.0,11705.0,11621.0,2.0,2.95,OPEN,NO
2026-05-04 14:47:15,20260504_201556,CHOLAFIN.NS,LONG,1637.1,1633.8,1643.7,2.0,2.94,OPEN,NO
2026-05-04 14:47:15,20260504_201556,JSWSTEEL.NS,LONG,1269.6,1268.4,1272.0,2.0,2.93,OPEN,NO
