Datetime,Open,High,Low,Close,Volume
2026-05-19T09:15:00+05:30,260.2,262.4,260.2,262.25,740308
2026-05-19T09:30:00+05:30,262.3,262.35,260.1,260.85,533579
2026-05-19T09:45:00+05:30,260.85,260.9,259.8,260.1,421723
2026-05-19T10:00:00+05:30,260.1,261.2,259.8,261.1,240771
2026-05-19T10:15:00+05:30,261.1,261.7,260.65,260.95,295939
2026-05-19T10:30:00+05:30,260.95,261.15,260.55,260.8,179498
2026-05-19T10:45:00+05:30,260.9,261.3,260.55,261.05,197209
2026-05-19T11:00:00+05:30,261.1,261.25,260.25,260.25,253645
2026-05-19T11:15:00+05:30,260.35,260.65,260.1,260.55,123646
2026-05-19T11:30:00+05:30,260.6,261.0,260.15,260.75,181806
2026-05-19T11:45:00+05:30,260.85,261.15,260.05,260.7,565374
2026-05-19T12:00:00+05:30,260.8,262.1,260.7,262.0,208820
2026-05-19T12:15:00+05:30,262.0,262.05,260.5,261.2,223884
2026-05-19T12:30:00+05:30,261.25,261.55,260.85,261.0,106338
2026-05-19T12:45:00+05:30,261.0,261.05,260.25,260.6,152847
2026-05-19T13:00:00+05:30,260.6,260.9,260.5,260.7,92433
2026-05-19T13:15:00+05:30,260.7,260.95,260.55,260.65,80193
2026-05-19T13:30:00+05:30,260.75,262.35,260.65,261.35,587902
2026-05-19T13:45:00+05:30,261.4,261.55,260.4,260.6,233486
2026-05-19T14:00:00+05:30,260.65,261.35,260.6,261.15,189355
2026-05-19T14:15:00+05:30,261.15,261.8,261.05,261.25,317024
2026-05-19T14:30:00+05:30,261.25,261.25,260.1,260.15,321497
2026-05-19T14:45:00+05:30,260.1,260.4,259.7,260.25,302019
2026-05-19T15:00:00+05:30,260.25,261.15,260.15,260.65,585333
2026-05-19T15:15:00+05:30,260.7,260.9,260.3,260.55,712984
