Datetime,Open,High,Low,Close,Volume
2026-05-19T09:15:00+05:30,432.0,438.0,430.3,436.0,890328
2026-05-19T09:30:00+05:30,436.15,436.35,432.3,434.3,381074
2026-05-19T09:45:00+05:30,434.3,436.7,433.7,435.25,180163
2026-05-19T10:00:00+05:30,435.05,438.0,435.05,437.35,190649
2026-05-19T10:15:00+05:30,437.35,437.8,436.85,437.15,115178
2026-05-19T10:30:00+05:30,437.15,438.3,436.65,436.65,211306
2026-05-19T10:45:00+05:30,436.75,438.2,436.5,437.8,152309
2026-05-19T11:00:00+05:30,437.8,439.4,437.4,438.1,296968
2026-05-19T11:15:00+05:30,438.15,438.4,436.35,437.1,110863
2026-05-19T11:30:00+05:30,437.15,438.5,437.0,438.3,146976
2026-05-19T11:45:00+05:30,438.3,438.55,436.6,437.4,109722
2026-05-19T12:00:00+05:30,437.4,438.05,437.1,437.55,55199
2026-05-19T12:15:00+05:30,437.65,438.0,437.0,437.6,83541
2026-05-19T12:30:00+05:30,437.55,438.2,435.1,435.6,191195
2026-05-19T12:45:00+05:30,435.55,436.1,434.35,435.05,169132
2026-05-19T13:00:00+05:30,435.1,437.1,435.05,436.25,119116
2026-05-19T13:15:00+05:30,436.35,436.8,435.5,435.9,79900
2026-05-19T13:30:00+05:30,435.95,436.0,433.55,434.0,166246
2026-05-19T13:45:00+05:30,434.0,434.75,432.8,433.7,134280
2026-05-19T14:00:00+05:30,433.7,434.8,432.85,433.15,179256
2026-05-19T14:15:00+05:30,433.15,433.6,432.0,432.65,189901
2026-05-19T14:30:00+05:30,432.75,433.0,430.75,431.25,194580
2026-05-19T14:45:00+05:30,431.2,432.95,430.25,432.0,257469
2026-05-19T15:00:00+05:30,432.05,432.8,431.2,431.5,421846
2026-05-19T15:15:00+05:30,431.55,431.85,428.25,428.8,487020
