Datetime,Open,High,Low,Close,Volume
2026-05-19T09:15:00+05:30,333.7,335.65,332.8,333.65,358145
2026-05-19T09:30:00+05:30,333.75,335.8,332.8,335.45,287385
2026-05-19T09:45:00+05:30,335.35,335.7,334.05,334.05,96880
2026-05-19T10:00:00+05:30,334.1,335.7,334.05,335.6,107665
2026-05-19T10:15:00+05:30,335.7,336.2,335.45,335.75,116569
2026-05-19T10:30:00+05:30,335.9,336.2,335.5,335.85,75866
2026-05-19T10:45:00+05:30,335.7,337.15,335.7,336.85,144545
2026-05-19T11:00:00+05:30,336.85,337.0,336.0,336.0,53579
2026-05-19T11:15:00+05:30,336.1,336.2,335.6,335.9,43141
2026-05-19T11:30:00+05:30,335.9,336.25,335.3,336.2,48032
2026-05-19T11:45:00+05:30,336.2,336.25,335.8,335.8,34484
2026-05-19T12:00:00+05:30,335.85,336.5,335.5,335.9,91280
2026-05-19T12:15:00+05:30,335.9,336.0,335.25,335.65,36578
2026-05-19T12:30:00+05:30,335.7,336.15,335.1,335.25,63414
2026-05-19T12:45:00+05:30,335.15,335.4,334.7,334.9,58014
2026-05-19T13:00:00+05:30,334.95,335.15,334.8,335.0,30445
2026-05-19T13:15:00+05:30,334.9,336.15,334.75,336.15,45419
2026-05-19T13:30:00+05:30,336.05,336.4,335.3,335.55,59138
2026-05-19T13:45:00+05:30,335.65,336.1,335.3,335.35,22725
2026-05-19T14:00:00+05:30,335.4,336.1,335.3,335.85,43121
2026-05-19T14:15:00+05:30,335.85,336.05,335.75,335.95,37815
2026-05-19T14:30:00+05:30,335.95,336.2,335.0,335.0,74516
2026-05-19T14:45:00+05:30,335.0,335.55,334.6,335.0,89230
2026-05-19T15:00:00+05:30,335.0,335.2,334.25,334.35,207118
2026-05-19T15:15:00+05:30,334.35,334.45,333.5,333.7,226036
