Datetime,Close,High,Low,Open,Volume
2026-03-11 03:45:00+00:00,32325.0,32430.0,32080.0,32175.0,895
2026-03-11 04:00:00+00:00,32270.0,32365.0,32215.0,32310.0,429
2026-03-11 04:15:00+00:00,32110.0,32290.0,32085.0,32275.0,797
2026-03-11 04:30:00+00:00,32030.0,32115.0,31950.0,32110.0,795
2026-03-11 04:45:00+00:00,32210.0,32250.0,31990.0,32025.0,1083
2026-03-11 05:00:00+00:00,32050.0,32235.0,32005.0,32210.0,470
2026-03-11 05:15:00+00:00,32085.0,32085.0,31955.0,32050.0,593
2026-03-11 05:30:00+00:00,31935.0,32080.0,31910.0,32080.0,863
2026-03-11 05:45:00+00:00,31930.0,31950.0,31870.0,31915.0,467
2026-03-11 06:00:00+00:00,31900.0,31965.0,31885.0,31915.0,879
2026-03-11 06:15:00+00:00,31840.0,31895.0,31800.0,31885.0,440
2026-03-11 06:30:00+00:00,31825.0,31890.0,31805.0,31835.0,397
2026-03-11 06:45:00+00:00,31845.0,31880.0,31825.0,31825.0,180
2026-03-11 07:00:00+00:00,31785.0,31845.0,31760.0,31845.0,377
2026-03-11 07:15:00+00:00,31725.0,31815.0,31715.0,31810.0,620
2026-03-11 07:30:00+00:00,31770.0,31865.0,31715.0,31725.0,543
2026-03-11 07:45:00+00:00,31815.0,31815.0,31745.0,31770.0,186
2026-03-11 08:00:00+00:00,31785.0,31890.0,31775.0,31820.0,11976
2026-03-11 08:15:00+00:00,31795.0,31830.0,31730.0,31785.0,257
2026-03-11 08:30:00+00:00,31780.0,31865.0,31770.0,31795.0,256
2026-03-11 08:45:00+00:00,31850.0,31850.0,31675.0,31780.0,812
2026-03-11 09:00:00+00:00,31825.0,31925.0,31785.0,31855.0,741
2026-03-11 09:15:00+00:00,31725.0,31855.0,31680.0,31810.0,717
2026-03-11 09:30:00+00:00,31680.0,31825.0,31680.0,31725.0,2006
2026-03-11 09:45:00+00:00,31715.0,31725.0,31625.0,31685.0,1608
2026-03-12 03:45:00+00:00,31025.0,31405.0,30840.0,31405.0,3116
2026-03-12 04:00:00+00:00,30930.0,31000.0,30905.0,31000.0,791
2026-03-12 04:15:00+00:00,31040.0,31040.0,30915.0,30915.0,951
2026-03-12 04:30:00+00:00,30870.0,31040.0,30870.0,31040.0,869
2026-03-12 04:45:00+00:00,30975.0,30975.0,30820.0,30885.0,532
2026-03-12 05:00:00+00:00,31010.0,31065.0,30925.0,30970.0,689
2026-03-12 05:15:00+00:00,31115.0,31115.0,30960.0,31000.0,799
2026-03-12 05:30:00+00:00,31125.0,31140.0,31070.0,31115.0,658
2026-03-12 05:45:00+00:00,31150.0,31150.0,31030.0,31125.0,428
2026-03-12 06:00:00+00:00,31285.0,31315.0,31110.0,31145.0,744
2026-03-12 06:15:00+00:00,31270.0,31315.0,31225.0,31305.0,426
2026-03-12 06:30:00+00:00,31255.0,31280.0,31200.0,31275.0,434
2026-03-12 06:45:00+00:00,31220.0,31270.0,31215.0,31255.0,257
2026-03-12 07:00:00+00:00,31145.0,31255.0,31100.0,31250.0,729
2026-03-12 07:15:00+00:00,31245.0,31255.0,31125.0,31145.0,471
2026-03-12 07:30:00+00:00,31290.0,31300.0,31125.0,31245.0,487
2026-03-12 07:45:00+00:00,31285.0,31325.0,31225.0,31290.0,1886
2026-03-12 08:00:00+00:00,31500.0,31500.0,31290.0,31290.0,1754
2026-03-12 08:15:00+00:00,31370.0,31595.0,31365.0,31485.0,1601
2026-03-12 08:30:00+00:00,31300.0,31470.0,31250.0,31405.0,2730
2026-03-12 08:45:00+00:00,31330.0,31355.0,31270.0,31300.0,756
2026-03-12 09:00:00+00:00,31230.0,31345.0,31220.0,31305.0,524
2026-03-12 09:15:00+00:00,31270.0,31280.0,31155.0,31200.0,863
2026-03-12 09:30:00+00:00,31310.0,31370.0,31235.0,31270.0,2593
2026-03-12 09:45:00+00:00,31295.0,31335.0,31170.0,31310.0,1953
2026-03-13 03:45:00+00:00,31080.0,31270.0,30925.0,31040.0,1562
2026-03-13 04:00:00+00:00,31040.0,31160.0,30925.0,31095.0,633
2026-03-13 04:15:00+00:00,30925.0,31010.0,30880.0,31010.0,521
2026-03-13 04:30:00+00:00,30730.0,30990.0,30730.0,30935.0,551
2026-03-13 04:45:00+00:00,30665.0,30745.0,30535.0,30730.0,1073
2026-03-13 05:00:00+00:00,30725.0,30735.0,30600.0,30690.0,336
2026-03-13 05:15:00+00:00,30795.0,30855.0,30670.0,30715.0,366
2026-03-13 05:30:00+00:00,30725.0,30785.0,30675.0,30765.0,297
2026-03-13 05:45:00+00:00,30765.0,30765.0,30665.0,30740.0,254
2026-03-13 06:00:00+00:00,30745.0,30790.0,30700.0,30765.0,442
2026-03-13 06:15:00+00:00,30595.0,30750.0,30595.0,30750.0,400
2026-03-13 06:30:00+00:00,30590.0,30605.0,30550.0,30595.0,255
2026-03-13 06:45:00+00:00,30680.0,30685.0,30545.0,30590.0,941
2026-03-13 07:00:00+00:00,30585.0,30720.0,30550.0,30645.0,1367
2026-03-13 07:15:00+00:00,30535.0,30645.0,30510.0,30585.0,602
2026-03-13 07:30:00+00:00,30480.0,30550.0,30475.0,30540.0,355
2026-03-13 07:45:00+00:00,30480.0,30500.0,30420.0,30500.0,500
2026-03-13 08:00:00+00:00,30450.0,30500.0,30420.0,30480.0,208
2026-03-13 08:15:00+00:00,30365.0,30490.0,30365.0,30435.0,369
2026-03-13 08:30:00+00:00,30470.0,30485.0,30360.0,30385.0,305
2026-03-13 08:45:00+00:00,30535.0,30555.0,30440.0,30475.0,332
2026-03-13 09:00:00+00:00,30445.0,30575.0,30425.0,30540.0,557
2026-03-13 09:15:00+00:00,30300.0,30465.0,30290.0,30440.0,879
2026-03-13 09:30:00+00:00,30240.0,30315.0,30165.0,30305.0,1285
2026-03-13 09:45:00+00:00,30130.0,30300.0,30100.0,30245.0,6039
2026-03-16 03:45:00+00:00,30270.0,30325.0,30105.0,30185.0,934
2026-03-16 04:00:00+00:00,30445.0,30565.0,30210.0,30285.0,1062
2026-03-16 04:15:00+00:00,30235.0,30500.0,30235.0,30445.0,807
2026-03-16 04:30:00+00:00,30095.0,30285.0,30070.0,30235.0,653
2026-03-16 04:45:00+00:00,29855.0,30105.0,29850.0,30095.0,896
2026-03-16 05:00:00+00:00,29990.0,30100.0,29835.0,29850.0,1350
2026-03-16 05:15:00+00:00,29990.0,30015.0,29840.0,29985.0,345
2026-03-16 05:30:00+00:00,30055.0,30105.0,29990.0,29990.0,430
2026-03-16 05:45:00+00:00,30225.0,30280.0,30065.0,30065.0,923
2026-03-16 06:00:00+00:00,30255.0,30345.0,30235.0,30255.0,511
2026-03-16 06:15:00+00:00,30250.0,30300.0,30210.0,30235.0,307
2026-03-16 06:30:00+00:00,30240.0,30295.0,30220.0,30255.0,200
2026-03-16 06:45:00+00:00,30235.0,30275.0,30170.0,30235.0,200
2026-03-16 07:00:00+00:00,30200.0,30260.0,30120.0,30225.0,254
2026-03-16 07:15:00+00:00,30130.0,30225.0,30105.0,30225.0,271
2026-03-16 07:30:00+00:00,30105.0,30230.0,30045.0,30140.0,705
2026-03-16 07:45:00+00:00,30130.0,30145.0,30100.0,30105.0,179
2026-03-16 08:00:00+00:00,30170.0,30225.0,30100.0,30130.0,307
2026-03-16 08:15:00+00:00,30150.0,30195.0,30110.0,30140.0,265
2026-03-16 08:30:00+00:00,30125.0,30185.0,30105.0,30140.0,187
2026-03-16 08:45:00+00:00,30405.0,30435.0,30105.0,30140.0,747
2026-03-16 09:00:00+00:00,30525.0,30580.0,30395.0,30395.0,671
2026-03-16 09:15:00+00:00,30495.0,30580.0,30460.0,30515.0,751
2026-03-16 09:30:00+00:00,30370.0,30485.0,30305.0,30485.0,1053
2026-03-16 09:45:00+00:00,30325.0,30410.0,30290.0,30375.0,1644
2026-03-17 03:45:00+00:00,30455.0,30710.0,30395.0,30595.0,449
2026-03-17 04:00:00+00:00,30600.0,30635.0,30400.0,30455.0,448
2026-03-17 04:15:00+00:00,30825.0,30835.0,30530.0,30585.0,935
2026-03-17 04:30:00+00:00,30835.0,30885.0,30800.0,30825.0,500
2026-03-17 04:45:00+00:00,30715.0,30910.0,30715.0,30835.0,581
2026-03-17 05:00:00+00:00,30685.0,30785.0,30650.0,30720.0,534
2026-03-17 05:15:00+00:00,30675.0,30740.0,30650.0,30685.0,252
2026-03-17 05:30:00+00:00,30640.0,30720.0,30630.0,30680.0,265
2026-03-17 05:45:00+00:00,30500.0,30655.0,30500.0,30645.0,236
2026-03-17 06:00:00+00:00,30455.0,30535.0,30455.0,30500.0,377
2026-03-17 06:15:00+00:00,30475.0,30515.0,30405.0,30485.0,237
2026-03-17 06:30:00+00:00,30490.0,30500.0,30470.0,30485.0,142
2026-03-17 06:45:00+00:00,30470.0,30485.0,30450.0,30475.0,228
2026-03-17 07:00:00+00:00,30525.0,30525.0,30415.0,30450.0,202
2026-03-17 07:15:00+00:00,30550.0,30570.0,30520.0,30530.0,176
2026-03-17 07:30:00+00:00,30650.0,30650.0,30550.0,30550.0,248
2026-03-17 07:45:00+00:00,30645.0,30660.0,30610.0,30650.0,294
2026-03-17 08:00:00+00:00,30580.0,30695.0,30555.0,30655.0,119
2026-03-17 08:15:00+00:00,30680.0,30690.0,30595.0,30595.0,408
2026-03-17 08:30:00+00:00,30725.0,30735.0,30665.0,30685.0,229
2026-03-17 08:45:00+00:00,30680.0,30725.0,30630.0,30725.0,215
2026-03-17 09:00:00+00:00,30680.0,30740.0,30660.0,30705.0,176
2026-03-17 09:15:00+00:00,30730.0,30740.0,30635.0,30680.0,376
2026-03-17 09:30:00+00:00,30655.0,30715.0,30550.0,30715.0,1627
2026-03-17 09:45:00+00:00,30645.0,30750.0,30610.0,30635.0,1703
2026-03-18 03:45:00+00:00,30990.0,31030.0,30650.0,30780.0,1111
2026-03-18 04:00:00+00:00,31015.0,31130.0,30975.0,31005.0,753
2026-03-18 04:15:00+00:00,30930.0,31035.0,30910.0,31005.0,524
2026-03-18 04:30:00+00:00,30875.0,30950.0,30825.0,30935.0,399
2026-03-18 04:45:00+00:00,31015.0,31070.0,30875.0,30875.0,818
2026-03-18 05:00:00+00:00,31000.0,31050.0,30950.0,31030.0,256
2026-03-18 05:15:00+00:00,30995.0,31055.0,30970.0,30970.0,240
2026-03-18 05:30:00+00:00,31035.0,31070.0,30995.0,31010.0,157
2026-03-18 05:45:00+00:00,31065.0,31090.0,31025.0,31050.0,395
2026-03-18 06:00:00+00:00,31150.0,31180.0,31025.0,31065.0,477
2026-03-18 06:15:00+00:00,31185.0,31255.0,31000.0,31160.0,1506
2026-03-18 06:30:00+00:00,31070.0,31205.0,31070.0,31190.0,540
2026-03-18 06:45:00+00:00,31145.0,31145.0,31025.0,31075.0,291
2026-03-18 07:00:00+00:00,31130.0,31270.0,31080.0,31160.0,1486
2026-03-18 07:15:00+00:00,31065.0,31130.0,31050.0,31130.0,317
2026-03-18 07:30:00+00:00,31125.0,31135.0,31065.0,31065.0,215
2026-03-18 07:45:00+00:00,31060.0,31150.0,31060.0,31120.0,415
2026-03-18 08:00:00+00:00,31140.0,31185.0,31055.0,31055.0,146
2026-03-18 08:15:00+00:00,31145.0,31165.0,31110.0,31150.0,136
2026-03-18 08:30:00+00:00,31075.0,31185.0,31060.0,31120.0,681
2026-03-18 08:45:00+00:00,31095.0,31135.0,31060.0,31060.0,119
2026-03-18 09:00:00+00:00,31025.0,31080.0,30990.0,31080.0,550
2026-03-18 09:15:00+00:00,31005.0,31080.0,30960.0,31045.0,872
2026-03-18 09:30:00+00:00,31035.0,31050.0,30950.0,31035.0,785
2026-03-18 09:45:00+00:00,31000.0,31045.0,30950.0,31045.0,1271
2026-03-19 03:45:00+00:00,30325.0,30355.0,30085.0,30085.0,798
2026-03-19 04:00:00+00:00,30370.0,30430.0,30285.0,30310.0,593
2026-03-19 04:15:00+00:00,30340.0,30395.0,30285.0,30370.0,501
2026-03-19 04:30:00+00:00,30315.0,30365.0,30270.0,30320.0,511
2026-03-19 04:45:00+00:00,30405.0,30415.0,30245.0,30315.0,448
2026-03-19 05:00:00+00:00,30410.0,30445.0,30390.0,30395.0,374
2026-03-19 05:15:00+00:00,30380.0,30450.0,30350.0,30410.0,485
2026-03-19 05:30:00+00:00,30315.0,30395.0,30300.0,30380.0,209
2026-03-19 05:45:00+00:00,30320.0,30430.0,30310.0,30330.0,269
2026-03-19 06:00:00+00:00,30305.0,30340.0,30300.0,30320.0,214
