Datetime,Close,High,Low,Open,Volume
2026-03-13 03:45:00+00:00,1160.5,1163.0,1154.9000244140625,1162.9000244140625,38578
2026-03-13 04:00:00+00:00,1145.0999755859375,1160.5,1144.5999755859375,1160.199951171875,130490
2026-03-13 04:15:00+00:00,1140.4000244140625,1146.9000244140625,1140.4000244140625,1145.4000244140625,60328
2026-03-13 04:30:00+00:00,1137.5,1141.5999755859375,1136.0,1139.800048828125,140265
2026-03-13 04:45:00+00:00,1137.0,1139.5,1133.699951171875,1137.800048828125,69957
2026-03-13 05:00:00+00:00,1132.300048828125,1137.0,1130.800048828125,1137.0,134001
2026-03-13 05:15:00+00:00,1138.9000244140625,1142.699951171875,1131.5999755859375,1132.699951171875,134975
2026-03-13 05:30:00+00:00,1140.0,1141.4000244140625,1137.699951171875,1138.699951171875,37508
2026-03-13 05:45:00+00:00,1146.800048828125,1147.0,1138.800048828125,1139.800048828125,67721
2026-03-13 06:00:00+00:00,1146.0,1148.5,1145.300048828125,1146.300048828125,24104
2026-03-13 06:15:00+00:00,1141.5999755859375,1146.5999755859375,1141.5999755859375,1146.0,61279
2026-03-13 06:30:00+00:00,1141.300048828125,1142.0999755859375,1139.0,1141.4000244140625,37949
2026-03-13 06:45:00+00:00,1136.0,1141.4000244140625,1135.5999755859375,1141.4000244140625,86183
2026-03-13 07:00:00+00:00,1135.300048828125,1137.300048828125,1135.0,1136.0999755859375,35562
2026-03-13 07:15:00+00:00,1136.800048828125,1137.5,1135.0,1135.300048828125,49332
2026-03-13 07:30:00+00:00,1133.5999755859375,1137.0999755859375,1131.9000244140625,1136.9000244140625,63858
2026-03-13 07:45:00+00:00,1131.0999755859375,1134.0999755859375,1125.300048828125,1133.5999755859375,149143
2026-03-13 08:00:00+00:00,1127.0999755859375,1132.0,1125.0999755859375,1131.0999755859375,58777
2026-03-13 08:15:00+00:00,1124.5,1127.800048828125,1124.5,1127.0999755859375,55833
2026-03-13 08:30:00+00:00,1129.5,1129.699951171875,1123.800048828125,1125.0,65127
2026-03-13 08:45:00+00:00,1128.699951171875,1132.0,1127.0999755859375,1129.199951171875,57657
2026-03-13 09:00:00+00:00,1124.699951171875,1129.800048828125,1122.5,1128.699951171875,97962
2026-03-13 09:15:00+00:00,1124.199951171875,1126.199951171875,1121.300048828125,1124.300048828125,77766
2026-03-13 09:30:00+00:00,1118.0999755859375,1124.4000244140625,1116.800048828125,1123.5,188294
2026-03-13 09:45:00+00:00,1120.0,1124.4000244140625,1115.699951171875,1118.0999755859375,311153
2026-03-16 03:45:00+00:00,1134.5,1143.0,1124.0,1124.0,117614
2026-03-16 04:00:00+00:00,1140.0,1145.699951171875,1133.9000244140625,1134.800048828125,136768
2026-03-16 04:15:00+00:00,1137.5,1142.699951171875,1137.5,1139.699951171875,94651
2026-03-16 04:30:00+00:00,1137.800048828125,1141.0,1135.9000244140625,1137.5,66514
2026-03-16 04:45:00+00:00,1133.0999755859375,1137.800048828125,1132.0999755859375,1137.800048828125,113694
2026-03-16 05:00:00+00:00,1137.5999755859375,1139.300048828125,1133.4000244140625,1133.5,62972
2026-03-16 05:15:00+00:00,1138.5999755859375,1138.5999755859375,1132.9000244140625,1137.5999755859375,67350
2026-03-16 05:30:00+00:00,1141.5,1141.699951171875,1137.5999755859375,1138.699951171875,71914
2026-03-16 05:45:00+00:00,1146.5,1149.199951171875,1140.5,1141.300048828125,88604
2026-03-16 06:00:00+00:00,1144.4000244140625,1147.0,1144.0,1146.699951171875,61304
2026-03-16 06:15:00+00:00,1142.300048828125,1145.5,1141.5999755859375,1144.300048828125,47017
2026-03-16 06:30:00+00:00,1140.9000244140625,1144.800048828125,1140.199951171875,1142.5,78594
2026-03-16 06:45:00+00:00,1142.300048828125,1142.699951171875,1140.300048828125,1140.9000244140625,36454
2026-03-16 07:00:00+00:00,1138.4000244140625,1142.199951171875,1137.0,1142.0999755859375,87070
2026-03-16 07:15:00+00:00,1135.0999755859375,1139.0,1133.800048828125,1138.9000244140625,75493
2026-03-16 07:30:00+00:00,1132.5,1136.300048828125,1129.5,1135.0999755859375,72017
2026-03-16 07:45:00+00:00,1132.199951171875,1133.5999755859375,1131.0999755859375,1132.5,40078
2026-03-16 08:00:00+00:00,1130.199951171875,1134.199951171875,1129.4000244140625,1131.699951171875,70093
2026-03-16 08:15:00+00:00,1130.0999755859375,1132.0999755859375,1128.5999755859375,1130.199951171875,51137
2026-03-16 08:30:00+00:00,1129.9000244140625,1132.0,1127.199951171875,1130.0999755859375,58249
