Datetime,Open,High,Low,Close,Volume
2026-05-19T09:15:00+05:30,2649.9,2659.9,2631.3,2649.6,10462
2026-05-19T09:30:00+05:30,2651.4,2657.4,2633.9,2657.4,11160
2026-05-19T09:45:00+05:30,2657.0,2658.5,2650.1,2651.6,8237
2026-05-19T10:00:00+05:30,2650.9,2657.2,2639.6,2640.4,12608
2026-05-19T10:15:00+05:30,2638.9,2646.9,2636.8,2643.0,12224
2026-05-19T10:30:00+05:30,2644.0,2651.0,2643.5,2645.0,16142
2026-05-19T10:45:00+05:30,2645.3,2661.4,2645.3,2653.7,17622
2026-05-19T11:00:00+05:30,2652.7,2654.8,2647.8,2649.4,5554
2026-05-19T11:15:00+05:30,2648.3,2656.0,2640.0,2655.6,9385
2026-05-19T11:30:00+05:30,2656.2,2660.8,2655.0,2656.1,5655
2026-05-19T11:45:00+05:30,2656.7,2659.7,2654.8,2655.1,4800
2026-05-19T12:00:00+05:30,2655.7,2657.2,2654.5,2655.0,6907
2026-05-19T12:15:00+05:30,2655.0,2660.3,2653.8,2656.1,8168
2026-05-19T12:30:00+05:30,2655.7,2668.8,2655.5,2662.0,7866
2026-05-19T12:45:00+05:30,2663.3,2663.3,2651.2,2653.6,4660
2026-05-19T13:00:00+05:30,2653.0,2653.0,2650.0,2650.7,2544
2026-05-19T13:15:00+05:30,2650.6,2656.5,2650.6,2653.6,2166
2026-05-19T13:30:00+05:30,2654.6,2658.9,2652.2,2653.3,3003
2026-05-19T13:45:00+05:30,2654.5,2655.7,2649.9,2650.0,3118
2026-05-19T14:00:00+05:30,2651.3,2658.9,2649.9,2650.3,3759
2026-05-19T14:15:00+05:30,2650.1,2657.9,2649.8,2655.9,4810
2026-05-19T14:30:00+05:30,2655.7,2655.7,2640.0,2640.0,7938
2026-05-19T14:45:00+05:30,2640.1,2645.8,2636.7,2641.5,4677
2026-05-19T15:00:00+05:30,2641.8,2645.7,2634.0,2639.0,29589
2026-05-19T15:15:00+05:30,2639.1,2640.8,2631.0,2635.8,18944
